When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.32,359719,2016,memoir,www.goodreads.com//book/show/25899336-when-breath-becomes-air
The Year of Magical Thinking (Paperback),Joan Didion,3.87,205505,2005,memoir,www.goodreads.com//book/show/7815.The_Year_of_Magical_Thinking
Born a Crime: Stories From a South African Childhood (Hardcover),Trevor Noah,4.39,227320,2016,memoir,www.goodreads.com//book/show/29780253-born-a-crime
Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.07,82170,2006,memoir,www.goodreads.com//book/show/26135825-fun-home
Orange Is the New Black (Hardcover),Piper Kerman,3.7,282791,2010,memoir,www.goodreads.com//book/show/6314763-orange-is-the-new-black
I Know Why the Caged Bird Sings (Paperback),Maya Angelou,4.2,597859,1969,memoir,www.goodreads.com//book/show/13214.I_Know_Why_the_Caged_Bird_Sings
Just Kids (Hardcover),Patti Smith,4.11,259057,2010,memoir,www.goodreads.com//book/show/341879.Just_Kids
I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban (Hardcover),Malala Yousafzai,4.08,729236,2012,memoir,www.goodreads.com//book/show/17851885-i-am-malala
Hunger: A Memoir of (My) Body,Roxane Gay,4.22,94227,2017,memoir,www.goodreads.com//book/show/22813605-hunger
Brain on Fire: My Month of Madness (Hardcover),Susannah Cahalan,4.01,244821,2012,memoir,www.goodreads.com//book/show/13547180-brain-on-fire
Furiously Happy: A Funny Book About Horrible Things (Hardcover),Jenny  Lawson,3.91,213402,2015,memoir,www.goodreads.com//book/show/23848559-furiously-happy
Persepolis: The Story of a Childhood (Persepolis_ #1),Marjane Satrapi,4.24,210128,2000,memoir,www.goodreads.com//book/show/9516.Persepolis
Why Not Me? (Paperback),Mindy Kaling,3.93,83461,2015,memoir,www.goodreads.com//book/show/30268522-why-not-me
A Heartbreaking Work of Staggering Genius (Paperback),Dave Eggers,3.68,241168,2000,memoir,www.goodreads.com//book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
Tuesdays with Morrie (Paperback),Mitch Albom,4.08,820143,1997,memoir,www.goodreads.com//book/show/6900.Tuesdays_with_Morrie
Girl_ Interrupted (Paperback),Susanna Kaysen,3.91,312888,1993,memoir,www.goodreads.com//book/show/68783.Girl_Interrupted
A Walk in the Woods (Mass Market Paperback),Bill Bryson,4.05,422153,1997,memoir,www.goodreads.com//book/show/9791.A_Walk_in_the_Woods
Dress Your Family in Corduroy and Denim (Paperback),David Sedaris,4.1,285238,2004,memoir,www.goodreads.com//book/show/10176.Dress_Your_Family_in_Corduroy_and_Denim
Hyperbole and a Half: Unfortunate Situations_ Flawed Coping Mechanisms_ Mayhem_ and Other Things That Happened (Paperback),Allie Brosh,4.16,257015,2013,memoir,www.goodreads.com//book/show/17571564-hyperbole-and-a-half
Naked (Paperback),David Sedaris,4.09,309573,1997,memoir,www.goodreads.com//book/show/4138.Naked
On Writing: A Memoir of the Craft (Mass Market Paperback),Stephen King,4.31,276663,2000,memoir,www.goodreads.com//book/show/10569.On_Writing
Reading Lolita in Tehran: A Memoir in Books (Paperback),Azar Nafisi,3.58,188006,2003,memoir,www.goodreads.com//book/show/7603.Reading_Lolita_in_Tehran
A Long Way Gone: Memoirs of a Boy Soldier (Hardcover),Ishmael Beah,4.14,239172,2007,memoir,www.goodreads.com//book/show/43015.A_Long_Way_Gone
Kitchen Confidential: Adventures in the Culinary Underbelly (Paperback),Anthony Bourdain,4.01,220057,2000,memoir,www.goodreads.com//book/show/33313.Kitchen_Confidential
The Liars' Club (Paperback),Mary Karr,3.93,106170,1995,memoir,www.goodreads.com//book/show/14241.The_Liars_Club
H is for Hawk (Hardcover),Helen Macdonald,3.72,88516,2015,memoir,www.goodreads.com//book/show/18803640-h-is-for-hawk
Not That Kind of Girl: A Young Woman Tells You What She's "Learned" (Hardcover),Lena Dunham,3.31,186418,2014,memoir,www.goodreads.com//book/show/20588698-not-that-kind-of-girl
Wishful Drinking (Hardcover),Carrie Fisher,3.73,88554,2008,memoir,www.goodreads.com//book/show/4961048-wishful-drinking
When You Are Engulfed in Flames (Hardcover),David Sedaris,4.05,238030,2008,memoir,www.goodreads.com//book/show/1044355.When_You_Are_Engulfed_in_Flames
Musicophilia: Tales of Music and the Brain (Hardcover),Oliver Sacks,3.9,103409,2007,music,www.goodreads.com//book/show/1297985.Musicophilia
This Is Your Brain on Music: The Science of a Human Obsession (Hardcover),Daniel J. Levitin,3.88,116746,2006,music,www.goodreads.com//book/show/141565.This_Is_Your_Brain_on_Music
Just Kids (Hardcover),Patti Smith,4.11,259057,2010,music,www.goodreads.com//book/show/341879.Just_Kids
Life (Hardcover),Keith Richards,3.84,129628,2010,music,www.goodreads.com//book/show/9439303-life
The Rest Is Noise: Listening to the Twentieth Century (Hardcover),Alex  Ross,4.05,30542,2007,music,www.goodreads.com//book/show/392563.The_Rest_Is_Noise
Please Kill Me: The Uncensored Oral History of Punk (Paperback),Legs McNeil,4.15,55091,1996,music,www.goodreads.com//book/show/14595.Please_Kill_Me
Chronicles_ Volume One (Paperback),Bob Dylan,3.98,78088,2004,music,www.goodreads.com//book/show/14318.Chronicles_Volume_One
How Music Works (Hardcover),David Byrne,3.93,40446,2012,music,www.goodreads.com//book/show/13235689-how-music-works
Love Is a Mix Tape (Hardcover),Rob Sheffield,3.83,56679,2007,music,www.goodreads.com//book/show/46190.Love_Is_a_Mix_Tape
Hunger Makes Me a Modern Girl (Hardcover),Carrie Brownstein,3.86,62706,2015,music,www.goodreads.com//book/show/25065629-hunger-makes-me-a-modern-girl
Girl in a Band (Hardcover),Kim Gordon,3.57,44265,2015,music,www.goodreads.com//book/show/22693211-girl-in-a-band
No One Here Gets Out Alive (Paperback),Danny Sugerman,3.93,58053,1980,music,www.goodreads.com//book/show/691520.No_One_Here_Gets_Out_Alive
Rip it Up and Start Again (Hardcover),Simon Reynolds,4.05,13424,2005,music,www.goodreads.com//book/show/272642.Rip_it_Up_and_Start_Again
If I Stay (If I Stay_ #1),Gayle Forman,3.96,988096,2009,music,www.goodreads.com//book/show/4374400-if-i-stay
The Dirt: Confessions of the World's Most Notorious Rock Band (Paperback),Neil Strauss,4.16,44837,2001,music,www.goodreads.com//book/show/25378.The_Dirt
A Visit from the Goon Squad (Hardcover),Jennifer Egan,3.65,222689,2010,music,www.goodreads.com//book/show/7331435-a-visit-from-the-goon-squad
Scar Tissue (Paperback),Anthony Kiedis,4.1,83466,2004,music,www.goodreads.com//book/show/96647.Scar_Tissue
Miles: The Autobiography (Paperback),Miles Davis,4.18,23783,1989,music,www.goodreads.com//book/show/829313.Miles
What to Listen for in Music (Paperback),Aaron Copland,3.94,21453,1939,music,www.goodreads.com//book/show/99126.What_to_Listen_for_in_Music
Psychotic Reactions and Carburetor Dung (Paperback),Lester Bangs,4.03,17651,1987,music,www.goodreads.com//book/show/239404.Psychotic_Reactions_and_Carburetor_Dung
Born to Run (Hardcover),Bruce Springsteen,4.14,49466,2016,music,www.goodreads.com//book/show/29072594-born-to-run
Songbook (Paperback),Nick Hornby,3.59,23240,2003,music,www.goodreads.com//book/show/4261.Songbook
Where She Went (If I Stay_ #2),Gayle Forman,4.05,393492,2011,music,www.goodreads.com//book/show/8492825-where-she-went
Nick & Norah's Infinite Playlist (Hardcover),Rachel Cohn,3.74,130283,2006,music,www.goodreads.com//book/show/25373.Nick_Norah_s_Infinite_Playlist
Cash (Paperback),Johnny Cash,4.08,41892,1997,music,www.goodreads.com//book/show/35488.Cash
Lick (Stage Dive_ #1),Kylie Scott,4.14,88039,2013,music,www.goodreads.com//book/show/17983690-lick
Hammer of the Gods (Mass Market Paperback),Stephen Davis,3.84,16926,1985,music,www.goodreads.com//book/show/586516.Hammer_of_the_Gods
The Beatles Anthology (Hardcover),The Beatles,4.36,30462,2000,music,www.goodreads.com//book/show/676555.The_Beatles_Anthology
Girls to the Front: The True Story of the Riot Grrrl Revolution (Paperback),Sara Marcus,3.93,20698,2010,music,www.goodreads.com//book/show/7742036-girls-to-the-front
Journals (Hardcover),Kurt Cobain,3.99,27082,2002,music,www.goodreads.com//book/show/58547.Journals
Killing Yourself to Live: 85% of a True Story (Paperback),Chuck Klosterman,3.85,41359,2005,music,www.goodreads.com//book/show/597.Killing_Yourself_to_Live
Autobiography (Paperback),Morrissey,3.67,19172,2013,music,www.goodreads.com//book/show/18590968-autobiography
This Song Will Save Your Life (Hardcover),Leila Sales,3.94,73122,2013,music,www.goodreads.com//book/show/15777621-this-song-will-save-your-life
The Long Hard Road Out of Hell (Paperback),Marilyn Manson,3.89,36794,1998,music,www.goodreads.com//book/show/37847.The_Long_Hard_Road_Out_of_Hell
The Heroin Diaries: A Year In The Life Of A Shattered Rock Star (Hardcover),Nikki Sixx,4.11,39959,2007,music,www.goodreads.com//book/show/1883838.The_Heroin_Diaries
England's Dreaming: Anarchy_ Sex Pistols_ Punk Rock_ and Beyond (Paperback),Jon Savage,4.02,14249,1991,music,www.goodreads.com//book/show/330729.England_s_Dreaming
I Am Ozzy (Hardcover),Ozzy Osbourne,4.05,33781,2009,music,www.goodreads.com//book/show/6952423-i-am-ozzy
I'm with the Band: Confessions of a Groupie (Paperback),Pamela Des Barres,3.67,32746,1987,music,www.goodreads.com//book/show/50039.I_m_with_the_Band
Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota (Paperback),Chuck Klosterman,3.79,20078,2001,music,www.goodreads.com//book/show/24476.Fargo_Rock_City
Touching from a Distance: Ian Curtis and Joy Division (Paperback),Deborah Curtis,3.9,11460,1995,music,www.goodreads.com//book/show/401939.Touching_from_a_Distance
High Fidelity (Kindle Edition),Nick Hornby,3.95,201471,1995,music,www.goodreads.com//book/show/285092.High_Fidelity
Play (Stage Dive_ #2),Kylie Scott,4.3,37167,2014,music,www.goodreads.com//book/show/19095025-play
Clothes_ Clothes_ Clothes. Music_ Music_ Music. Boys_ Boys_ Boys (Paperback),Viv Albertine,4.22,14628,2014,music,www.goodreads.com//book/show/19246471-clothes-clothes-clothes-music-music-music-boys-boys-boys
Revolution In The Head: The Beatles Records and the Sixties (Paperback),Ian Macdonald,4.22,8904,1994,music,www.goodreads.com//book/show/288550.Revolution_In_The_Head
Get in the Van: On the Road With Black Flag (Paperback),Henry Rollins,4.09,16342,1994,music,www.goodreads.com//book/show/88269.Get_in_the_Van
Maybe Someday (Maybe_ #1),Colleen Hoover,4.26,196660,2014,music,www.goodreads.com//book/show/24445517-maybe-someday
Lords of Chaos: The Bloody Rise of the Satanic Metal Underground (Paperback),Michael Moynihan,3.76,11858,1998,music,www.goodreads.com//book/show/116168.Lords_of_Chaos
The Beatles: The Biography (Paperback),Bob Spitz,4.14,21568,2005,music,www.goodreads.com//book/show/35539.The_Beatles
Can't Stop Won't Stop: A History of the Hip-Hop Generation (Paperback),Jeff Chang,4.14,11791,2005,music,www.goodreads.com//book/show/54754.Can_t_Stop_Won_t_Stop
Last Train to Memphis: The Rise of Elvis Presley (Paperback),Peter Guralnick,4.29,12265,1994,music,www.goodreads.com//book/show/712665.Last_Train_to_Memphis
And Then There Were None (Paperback),Agatha Christie,4.24,807468,1939,mystery,www.goodreads.com//book/show/16299.And_Then_There_Were_None
The Girl with the Dragon Tattoo (Millennium_ #1),Stieg Larsson,4.12,2701854,2005,mystery,www.goodreads.com//book/show/2429135.The_Girl_with_the_Dragon_Tattoo
Gone Girl (Paperback),Gillian Flynn,4.13,1010996,2012,mystery,www.goodreads.com//book/show/19288043-gone-girl
The Da Vinci Code (Robert Langdon_ #2),Dan Brown,3.8,1889001,2003,mystery,www.goodreads.com//book/show/968.The_Da_Vinci_Code
The Girl on the Train (Hardcover),Paula Hawkins,3.88,2036477,2015,mystery,www.goodreads.com//book/show/22557272-the-girl-on-the-train
The Cuckoo's Calling (Cormoran Strike_ #1),Robert Galbraith,3.83,612883,2013,mystery,www.goodreads.com//book/show/16160797-the-cuckoo-s-calling
Angels & Demons (Robert Langdon_ #1),Dan Brown,3.87,2634785,2000,mystery,www.goodreads.com//book/show/960.Angels_Demons
The Girl Who Played with Fire (Millennium_ #2),Stieg Larsson,4.22,811786,2006,mystery,www.goodreads.com//book/show/5060378-the-girl-who-played-with-fire
In the Woods (Dublin Murder Squad_ #1),Tana French,3.75,506448,2007,mystery,www.goodreads.com//book/show/237209.In_the_Woods
The Sweetness at the Bottom of the Pie (Flavia de Luce_ #1),Alan Bradley,3.81,190663,2009,mystery,www.goodreads.com//book/show/6218281-the-sweetness-at-the-bottom-of-the-pie
The Girl Who Kicked the Hornet's Nest (Millennium_ #3),Stieg Larsson,4.2,663115,2007,mystery,www.goodreads.com//book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
A Study in Scarlet (Paperback),Arthur Conan Doyle,4.17,335303,1887,mystery,www.goodreads.com//book/show/102868.A_Study_in_Scarlet
One for the Money (Stephanie Plum_ #1),Janet Evanovich,4.04,532653,1994,mystery,www.goodreads.com//book/show/6853.One_for_the_Money
The Hound of the Baskervilles (Mass Market Paperback),Arthur Conan Doyle,4.1,237816,1902,mystery,www.goodreads.com//book/show/8921.The_Hound_of_the_Baskervilles
The Murder of Roger Ackroyd (Hercule Poirot #4),Agatha Christie,4.21,136926,1926,mystery,www.goodreads.com//book/show/16328.The_Murder_of_Roger_Ackroyd
The Silkworm (Cormoran Strike_ #2),Robert Galbraith,4.02,241450,2014,mystery,www.goodreads.com//book/show/18214414-the-silkworm
The Adventures of Sherlock Holmes (Paperback),Arthur Conan Doyle,4.31,243765,1892,mystery,www.goodreads.com//book/show/3590.The_Adventures_of_Sherlock_Holmes
Dark Places (Hardcover),Gillian Flynn,3.92,682338,2009,mystery,www.goodreads.com//book/show/5886881-dark-places
Still Life (Chief Inspector Armand Gamache_ #1),Louise Penny,3.88,149712,2005,mystery,www.goodreads.com//book/show/338691.Still_Life
The No. 1 Ladies' Detective Agency (Paperback),Alexander McCall Smith,3.76,263424,1998,mystery,www.goodreads.com//book/show/7061.The_No_1_Ladies_Detective_Agency
The Lost Symbol (Robert Langdon_ #3),Dan Brown,3.67,569228,2009,mystery,www.goodreads.com//book/show/6411961-the-lost-symbol
Murder at the Vicarage (Miss Marple #1),Agatha Christie,4.05,181931,1930,mystery,www.goodreads.com//book/show/16331.Murder_at_the_Vicarage
Sharp Objects (Paperback),Gillian Flynn,3.98,288194,2006,mystery,www.goodreads.com//book/show/18045891-sharp-objects
Death on the Nile (Hercule Poirot #17),Agatha Christie,4.08,112428,1937,mystery,www.goodreads.com//book/show/131359.Death_on_the_Nile
The Westing Game (Paperback),Ellen Raskin,4.02,201847,1978,mystery,www.goodreads.com//book/show/902.The_Westing_Game
The A.B.C. Murders (Hercule Poirot #13),Agatha Christie,3.99,88640,1936,mystery,www.goodreads.com//book/show/16322.The_A_B_C_Murders
The Shadow of the Wind (The Cemetery of Forgotten Books_ #1),Carlos Ruiz Zafón,4.24,499463,2001,mystery,www.goodreads.com//book/show/1232.The_Shadow_of_the_Wind
Rebecca (ebook),Daphne du Maurier,4.26,280720,1938,mystery,www.goodreads.com//book/show/17899948-rebecca
A is for Alibi (Kinsey Millhone_ #1),Sue Grafton,3.83,187287,1982,mystery,www.goodreads.com//book/show/64863.A_is_for_Alibi
Career of Evil (Cormoran Strike_ #3),Robert Galbraith,4.19,147954,2015,mystery,www.goodreads.com//book/show/25735012-career-of-evil
Two for the Dough (Stephanie Plum_ #2),Janet Evanovich,4.13,164309,1996,mystery,www.goodreads.com//book/show/6427.Two_for_the_Dough
The Curious Incident of the Dog in the Night-Time (Paperback),Mark Haddon,3.86,1300346,2003,mystery,www.goodreads.com//book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
Maisie Dobbs (Maisie Dobbs_ #1),Jacqueline Winspear,3.91,106401,2003,mystery,www.goodreads.com//book/show/462033.Maisie_Dobbs
Crocodile on the Sandbank (Amelia Peabody #1),Elizabeth Peters,4.02,77236,1975,mystery,www.goodreads.com//book/show/188230.Crocodile_on_the_Sandbank
The Lovely Bones (Mass Market Paperback),Alice Sebold,3.79,2218892,2002,mystery,www.goodreads.com//book/show/12232938-the-lovely-bones
The Sign of Four (Paperback),Arthur Conan Doyle,3.96,99834,1890,mystery,www.goodreads.com//book/show/608474.The_Sign_of_Four
Inferno (Robert Langdon_ #4),Dan Brown,3.8,534672,2013,mystery,www.goodreads.com//book/show/17212231-inferno
Three to Get Deadly (Stephanie Plum_ #3),Janet Evanovich,4.15,159513,1997,mystery,www.goodreads.com//book/show/6854.Three_to_Get_Deadly
The Complete Sherlock Holmes (Paperback),Arthur Conan Doyle,4.5,214940,1927,mystery,www.goodreads.com//book/show/188572.The_Complete_Sherlock_Holmes
The Body in the Library (Miss Marple #3),Agatha Christie,3.87,65518,1942,mystery,www.goodreads.com//book/show/16319.The_Body_in_the_Library
The Weed That Strings the Hangman's Bag (Flavia de Luce_ #2),Alan Bradley,3.99,54532,2010,mystery,www.goodreads.com//book/show/6777616-the-weed-that-strings-the-hangman-s-bag
We Were Liars (Kindle Edition),E. Lockhart,3.85,699308,2014,mystery,www.goodreads.com//book/show/16143347-we-were-liars
Four to Score (Stephanie Plum_ #4),Janet Evanovich,4.18,150226,1998,mystery,www.goodreads.com//book/show/6422.Four_to_Score
The Name of the Rose (Paperback),Umberto Eco,4.11,365070,1980,mystery,www.goodreads.com//book/show/119073.The_Name_of_the_Rose
Whose Body? (Lord Peter Wimsey_ #1),Dorothy L. Sayers,3.92,61514,1923,mystery,www.goodreads.com//book/show/192893.Whose_Body_
The Woman in Cabin 10 (Hardcover),Ruth Ware,3.66,341489,2016,mystery,www.goodreads.com//book/show/28187230-the-woman-in-cabin-10
Naked in Death (In Death #1),J.D. Robb,4.13,97854,1995,mystery,www.goodreads.com//book/show/479309.Naked_in_Death
The Big Sleep (Philip Marlowe_ #1),Raymond Chandler,4.04,163263,1939,mystery,www.goodreads.com//book/show/2052.The_Big_Sleep
The Alienist (Dr. Laszlo Kreizler_ #1),Caleb Carr,4.06,201232,1994,mystery,www.goodreads.com//book/show/40024.The_Alienist
Hot Six (Stephanie Plum_ #6),Janet Evanovich,4.19,140786,2000,mystery,www.goodreads.com//book/show/6858.Hot_Six
The Diary of a Young Girl (Mass Market Paperback),Anne Frank,4.11,2966744,1947,nonfiction,www.goodreads.com//book/show/48855.The_Diary_of_a_Young_Girl
The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.04,776778,2010,nonfiction,www.goodreads.com//book/show/6493208-the-immortal-life-of-henrietta-lacks
The Devil in the White City: Murder_ Magic_ and Madness at the Fair That Changed America (Audio Cassette),Erik Larson,3.99,574817,2003,nonfiction,www.goodreads.com//book/show/21996.The_Devil_in_the_White_City
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics_ #1),Steven D. Levitt,3.94,862364,2005,nonfiction,www.goodreads.com//book/show/1202.Freakonomics
Night (The Night Trilogy_ #1),Elie Wiesel,4.31,1084865,1958,nonfiction,www.goodreads.com//book/show/1617.Night
Bossypants (Kindle Edition),Tina Fey,3.95,947642,2011,nonfiction,www.goodreads.com//book/show/9418327-bossypants
Into the Wild (Paperback),Jon Krakauer,3.96,1098558,1996,nonfiction,www.goodreads.com//book/show/1845.Into_the_Wild
Stiff: The Curious Lives of Human Cadavers (Paperback),Mary Roach,4.06,288383,2003,nonfiction,www.goodreads.com//book/show/32145.Stiff
Outliers: The Story of Success (Hardcover),Malcolm Gladwell,4.12,642553,2008,nonfiction,www.goodreads.com//book/show/3228917-outliers
In Cold Blood (Paperback),Truman Capote,4.05,690298,1966,nonfiction,www.goodreads.com//book/show/168642.In_Cold_Blood
Unbroken: A World War II Story of Survival_ Resilience and Redemption (Hardcover),Laura Hillenbrand,4.37,906223,2010,nonfiction,www.goodreads.com//book/show/8664353-unbroken
Blink: The Power of Thinking Without Thinking (Paperback),Malcolm Gladwell,3.91,688497,2005,nonfiction,www.goodreads.com//book/show/40102.Blink
The Glass Castle (Paperback),Jeannette Walls,4.25,1043715,2005,nonfiction,www.goodreads.com//book/show/7445.The_Glass_Castle
The Tipping Point: How Little Things Can Make a Big Difference (Paperback),Malcolm Gladwell,3.94,938259,2000,nonfiction,www.goodreads.com//book/show/2612.The_Tipping_Point
Wild: From Lost to Found on the Pacific Crest Trail (Hardcover),Cheryl Strayed,3.96,739501,2012,nonfiction,www.goodreads.com//book/show/12262741-wild
Yes Please (Hardcover),Amy Poehler,3.81,637388,2014,nonfiction,www.goodreads.com//book/show/20910157-yes-please
Guns_ Germs_ and Steel: The Fates of Human Societies (Paperback),Jared Diamond,4.0,377212,1997,nonfiction,www.goodreads.com//book/show/1842.Guns_Germs_and_Steel
On Writing: A Memoir of the Craft (Mass Market Paperback),Stephen King,4.31,276663,2000,nonfiction,www.goodreads.com//book/show/10569.On_Writing
Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,3.84,604175,2011,nonfiction,www.goodreads.com//book/show/10335308-is-everyone-hanging-out-without-me
The Omnivore's Dilemma: A Natural History of Four Meals (Hardcover),Michael Pollan,4.17,279392,2006,nonfiction,www.goodreads.com//book/show/3109.The_Omnivore_s_Dilemma
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (Hardcover),Marie Kondō,3.78,292332,2011,nonfiction,www.goodreads.com//book/show/22318578-the-life-changing-magic-of-tidying-up
A Walk in the Woods (Mass Market Paperback),Bill Bryson,4.05,422153,1997,nonfiction,www.goodreads.com//book/show/9791.A_Walk_in_the_Woods
A Short History of Nearly Everything (Paperback),Bill Bryson,4.19,425065,2003,nonfiction,www.goodreads.com//book/show/21.A_Short_History_of_Nearly_Everything
Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,3.61,238198,2001,nonfiction,www.goodreads.com//book/show/1869.Nickel_and_Dimed
Eat_ Pray_ Love (Paperback),Elizabeth Gilbert,3.52,1793933,2006,nonfiction,www.goodreads.com//book/show/19501.Eat_Pray_Love
Modern Romance (Hardcover),Aziz Ansari,3.83,272545,2015,nonfiction,www.goodreads.com//book/show/23453112-modern-romance
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis (Hardcover),J.D. Vance,3.89,275004,2016,nonfiction,www.goodreads.com//book/show/27161156-hillbilly-elegy
Me Talk Pretty One Day (Paperback),David Sedaris,3.97,815322,2000,nonfiction,www.goodreads.com//book/show/4137.Me_Talk_Pretty_One_Day
I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban (Hardcover),Malala Yousafzai,4.08,729236,2012,nonfiction,www.goodreads.com//book/show/17851885-i-am-malala
Bad Feminist (Paperback),Roxane Gay,3.93,169907,2014,nonfiction,www.goodreads.com//book/show/18813642-bad-feminist
Under the Banner of Heaven: A Story of Violent Faith (Paperback),Jon Krakauer,3.99,206784,2003,nonfiction,www.goodreads.com//book/show/10847.Under_the_Banner_of_Heaven
Fast Food Nation: The Dark Side of the All-American Meal (Paperback),Eric Schlosser,3.73,290543,2001,nonfiction,www.goodreads.com//book/show/1097.Fast_Food_Nation
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.32,359719,2016,nonfiction,www.goodreads.com//book/show/25899336-when-breath-becomes-air
The Man Who Mistook His Wife for a Hat and Other Clinical Tales (Paperback),Oliver Sacks,4.06,269495,1985,nonfiction,www.goodreads.com//book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
A Brief History of Time (Paperback),Stephen Hawking,4.14,398984,1987,nonfiction,www.goodreads.com//book/show/3869.A_Brief_History_of_Time
Between the World and Me (Kindle Edition),Ta-Nehisi Coates,4.39,232826,2015,nonfiction,www.goodreads.com//book/show/25489625-between-the-world-and-me
The Power of Habit: Why We Do What We Do in Life and Business (Hardcover),Charles Duhigg,4.04,476456,2011,nonfiction,www.goodreads.com//book/show/12609433-the-power-of-habit
Behind the Beautiful Forevers: Life_ Death_ and Hope in a Mumbai Undercity (Hardcover),Katherine Boo,3.97,182629,2012,nonfiction,www.goodreads.com//book/show/11869272-behind-the-beautiful-forevers
Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time (Paperback),Greg Mortenson,3.64,495432,2006,nonfiction,www.goodreads.com//book/show/49436.Three_Cups_of_Tea
A People's History of the United States (Paperback),Howard Zinn,4.07,340132,1980,nonfiction,www.goodreads.com//book/show/2767.A_People_s_History_of_the_United_States
Man's Search for Meaning (Paperback),Viktor E. Frankl,4.34,462157,1946,nonfiction,www.goodreads.com//book/show/4069.Man_s_Search_for_Meaning
Midnight in the Garden of Good and Evil (Paperback),John Berendt,3.91,281247,1994,nonfiction,www.goodreads.com//book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil
Eats_ Shoots & Leaves: The Zero Tolerance Approach to Punctuation (Paperback),Lynne Truss,3.86,144194,2003,nonfiction,www.goodreads.com//book/show/8600.Eats_Shoots_Leaves
Tuesdays with Morrie (Paperback),Mitch Albom,4.08,820143,1997,nonfiction,www.goodreads.com//book/show/6900.Tuesdays_with_Morrie
The Professor and the Madman: A Tale of Murder_ Insanity and the Making of the Oxford English Dictionary (Paperback),Simon Winchester,3.84,188676,1998,nonfiction,www.goodreads.com//book/show/25019.The_Professor_and_the_Madman
Born a Crime: Stories From a South African Childhood (Hardcover),Trevor Noah,4.39,227321,2016,nonfiction,www.goodreads.com//book/show/29780253-born-a-crime
In Defense of Food: An Eater's Manifesto (Hardcover),Michael Pollan,4.07,175140,2007,nonfiction,www.goodreads.com//book/show/315425.In_Defense_of_Food
What If?: Serious Scientific Answers to Absurd Hypothetical Questions (Hardcover),Randall Munroe,4.15,222916,2014,nonfiction,www.goodreads.com//book/show/21413662-what-if
Being Mortal: Medicine and What Matters in the End (Hardcover),Atul Gawande,4.4,167338,2014,nonfiction,www.goodreads.com//book/show/20696006-being-mortal
The Psychopath Test: A Journey Through the Madness Industry (Paperback),Jon Ronson,3.94,187995,2012,nonfiction,www.goodreads.com//book/show/12391521-the-psychopath-test
Where the Sidewalk Ends (Hardcover),Shel Silverstein,4.29,1351088,1974,poetry,www.goodreads.com//book/show/30119.Where_the_Sidewalk_Ends
Milk and Honey (Paperback),Rupi Kaur,4.16,307445,2014,poetry,www.goodreads.com//book/show/23513349-milk-and-honey
Leaves of Grass (Paperback),Walt Whitman,4.12,134024,1855,poetry,www.goodreads.com//book/show/27494.Leaves_of_Grass
A Light in the Attic (Hardcover),Shel Silverstein,4.34,444543,1981,poetry,www.goodreads.com//book/show/30118.A_Light_in_the_Attic
Ariel (Paperback),Sylvia Plath,4.24,90002,1965,poetry,www.goodreads.com//book/show/395090.Ariel
Howl and Other Poems (Hardcover),Allen Ginsberg,4.14,135981,1956,poetry,www.goodreads.com//book/show/6295.Howl_and_Other_Poems
The Princess Saves Herself in this One (Women are Some Kind of Magic_ #1),Amanda Lovelace,3.94,117198,2016,poetry,www.goodreads.com//book/show/30075802-the-princess-saves-herself-in-this-one
The Odyssey (Paperback),Homer,3.72,1002432,-720,poetry,www.goodreads.com//book/show/1381.The_Odyssey
Beowulf (Paperback),Unknown,3.4,242787,975,poetry,www.goodreads.com//book/show/52357.Beowulf
The Sun and Her Flowers (Paperback),Rupi Kaur,4.17,127835,2017,poetry,www.goodreads.com//book/show/35606560-the-sun-and-her-flowers
Paradise Lost (Paperback),John Milton,3.79,240648,1667,poetry,www.goodreads.com//book/show/15997.Paradise_Lost
The Iliad (Paperback),Homer,3.82,423565,-750,poetry,www.goodreads.com//book/show/1371.The_Iliad
Sonnets (Paperback),William Shakespeare,4.24,116885,1609,poetry,www.goodreads.com//book/show/42038.Sonnets
The Waste Land and Other Poems (Paperback),T.S. Eliot,4.24,75769,1922,poetry,www.goodreads.com//book/show/400412.The_Waste_Land_and_Other_Poems
